1540324870 76.03 81.26 137.38
1540324871 76.47 81.47 137.38
1540324872 76.54 81.52 137.43
1540324873 73.75 78.87 137.31
1540324875 74.78 79.75 137.39
1540324876 73.14 78.21 137.30
1540324877 73.68 78.65 137.32
1540324879 73.56 78.57 137.48
1540324880 74.93 79.64 137.36
1540324881 73.81 78.86 137.30
1540324882 74.56 78.64 137.54
1540324884 74.03 78.73 137.39
1540324885 74.68 79.57 137.52
1540324886 74.72 79.61 137.41
1540324888 76.37 80.95 137.33
1540324889 74.26 79.18 137.33
1540324890 75.86 79.91 137.35
1540324891 73.79 78.98 137.43
1540324893 74.26 79.08 137.31
1540324894 74.37 79.60 137.39
1540324895 73.75 78.90 137.45
1540324896 73.75 78.65 137.36
1540324898 74.45 79.36 137.46
1540324899 74.60 80.27 137.45
1540324900 73.46 78.67 137.48
1540324902 74.40 78.90 137.40
1540324903 73.73 78.76 137.34
1540324904 72.21 77.85 137.44
1540324905 73.98 78.95 137.41
1540324907 73.97 78.66 137.37
1540324908 74.61 79.57 137.42
1540324909 73.83 79.10 136.52
1540324910 73.83 78.17 136.54
1540324912 74.22 79.39 136.85
1540324913 75.31 80.12 137.31
1540324914 76.15 80.86 137.16
1540324916 75.29 80.27 137.17
1540324917 75.22 80.21 137.17
1540324918 75.97 80.82 137.17
1540324919 73.00 78.17 137.12
1540324921 74.03 78.51 137.28
1540324922 74.52 79.48 137.12
1540324923 73.92 78.70 137.45
1540324924 74.55 79.82 137.40
1540324926 75.01 79.82 136.78
1540324927 73.40 79.11 136.89
1540324928 72.87 78.12 137.47
1540324930 74.39 79.19 137.44
1540324931 74.63 80.30 137.43
1540324932 74.81 79.76 137.49
1540324933 75.30 79.96 137.58
1540324935 76.70 81.25 137.37
1540324936 75.76 80.70 137.37
1540324937 72.70 78.55 137.42
1540324938 75.05 80.13 137.45
1540324940 74.54 79.02 137.38
1540324941 76.69 81.35 137.38
1540324942 72.75 78.55 137.42
1540324944 73.96 78.90 137.51
1540324945 76.06 81.29 137.54
1540324946 74.95 79.55 137.57
1540324947 76.23 81.54 137.55
1540324949 75.90 81.00 137.45
1540324950 74.87 79.88 137.52
1540324951 74.91 80.16 137.36
1540324953 73.74 78.89 137.46
1540324954 76.00 80.31 137.43
1540324955 74.52 79.62 137.56
1540324956 75.68 80.29 137.44
1540324958 75.87 80.88 137.61
1540324959 74.81 79.55 137.60
1540324960 74.61 80.21 137.48
1540324961 74.94 80.04 137.40
1540324963 76.27 80.82 137.50
1540324964 73.86 78.90 137.54
1540324965 76.21 81.76 137.44
1540324967 73.66 78.97 137.55
1540324968 76.66 82.12 137.47
1540324969 75.07 79.34 137.61
1540324970 73.79 78.05 135.54
1540324972 73.84 78.81 136.90
1540324973 73.93 78.94 136.85
1540324974 73.86 78.48 136.93
1540324975 72.97 77.81 136.72
1540324977 74.17 79.66 136.84
1540324978 72.71 77.72 136.93
1540324979 72.80 77.78 136.92
1540324981 73.09 78.17 136.94
1540324982 71.64 77.60 136.83
1540324983 74.02 78.86 136.87
1540324984 73.97 78.65 136.93
1540324986 73.88 78.75 136.91
1540324987 75.30 79.97 136.84
1540324988 74.16 78.93 136.80
1540324989 74.95 79.46 136.93
1540324991 76.16 81.40 136.85
1540324992 73.16 77.93 136.84
1540324993 73.85 78.75 136.88
1540324995 74.23 79.44 136.99
1540324996 72.12 77.55 136.87
1540324997 73.38 78.22 136.86
1540324998 73.33 78.48 136.86
1540325000 75.14 79.80 136.92
1540325001 73.81 79.03 136.86
1540325002 74.25 79.18 136.82
1540325004 73.95 79.55 136.84
1540325005 75.46 80.49 137.05
1540325006 72.87 77.30 136.82
1540325007 75.27 80.25 137.01
1540325009 73.57 78.12 136.83
1540325010 75.59 80.36 136.84
1540325011 72.12 77.04 136.83
1540325012 73.50 78.13 136.80
1540325014 73.18 77.50 136.84
1540325015 75.84 80.49 136.97
1540325016 73.95 79.07 136.87
1540325018 73.31 77.88 136.86
1540325019 72.50 77.50 136.77
1540325020 75.19 80.16 136.86
1540325021 73.96 78.80 137.01
1540325023 74.16 79.30 136.90
1540325024 74.24 78.80 136.87
1540325025 74.06 78.51 136.76
1540325026 74.65 80.34 136.78
1540325028 74.49 79.59 137.04
1540325029 73.52 77.97 136.82
1540325030 74.31 79.42 136.98
1540325032 73.69 79.23 136.81
1540325033 73.68 78.75 136.88
1540325034 73.59 78.39 136.89
1540325035 74.31 79.11 136.86
1540325037 72.64 77.74 136.89
1540325038 77.10 81.05 136.82
1540325039 73.44 78.12 136.90
1540325040 73.62 78.34 136.96
1540325042 75.92 80.88 136.87
1540325043 74.87 79.80 136.94
1540325044 75.85 80.85 136.97
1540325046 72.87 78.42 136.90
1540325047 75.78 80.55 136.74
1540325048 74.09 78.77 136.89
1540325049 74.51 79.17 136.76
1540325051 72.98 78.19 136.96
1540325052 73.32 78.96 136.76
1540325053 73.57 79.04 136.78
1540325054 72.84 77.70 136.68
1540325056 74.64 79.25 136.80
1540325057 74.39 79.36 136.63
1540325058 74.84 80.11 136.85
1540325060 75.50 80.12 136.64
1540325061 74.67 79.64 136.80
1540325062 73.38 78.63 136.60
1540325063 75.25 79.94 136.80
1540325065 73.19 78.83 136.71
1540325066 75.73 80.11 136.93
1540325067 75.30 80.61 136.85
1540325068 73.98 78.93 136.87
1540325070 71.99 77.22 136.87
1540325071 73.33 78.23 137.03
1540325072 74.50 80.03 136.75
1540325074 74.50 78.94 136.78
1540325075 73.33 78.27 136.69
1540325076 75.71 80.49 136.84
1540325077 74.90 80.11 136.71
1540325079 75.61 80.44 136.97
1540325080 75.29 79.73 136.74
1540325081 75.09 80.27 136.95
1540325083 74.66 80.06 136.77
1540325084 74.61 78.97 136.98
1540325085 76.53 81.71 136.76
1540325086 73.47 78.69 136.92
1540325088 74.47 79.29 136.72
1540325089 73.83 78.70 136.78
1540325090 75.38 80.73 136.78
1540325091 72.84 78.01 136.72
1540325093 74.15 79.12 136.59
1540325094 73.24 77.96 136.88
1540325095 73.44 78.32 136.75
1540325097 74.69 79.49 136.79
1540325098 73.71 79.05 136.84
1540325099 74.76 78.93 136.76
1540325100 72.75 77.32 136.78
1540325102 76.70 81.57 136.85
1540325103 73.45 78.46 136.77
1540325104 75.09 80.07 136.79
1540325105 72.87 78.33 136.72
1540325107 73.31 77.47 136.82
1540325108 73.34 78.30 136.74
1540325109 73.39 78.46 136.72
1540325111 74.84 79.97 136.76
1540325112 74.30 79.33 136.84
1540325113 75.02 79.95 136.70
1540325114 74.23 79.38 136.83
1540325116 72.73 77.80 136.72
1540325117 75.19 79.55 136.80
1540325118 73.44 78.87 136.72
1540325119 75.65 80.92 136.77
1540325121 73.59 79.14 136.75
1540325122 73.90 78.74 136.74
1540325123 75.69 80.86 136.80
1540325125 73.84 79.06 136.81
1540325126 73.94 78.98 136.79
1540325127 73.92 79.42 136.82
1540325128 73.71 78.72 136.78
1540325130 74.75 79.68 136.91
1540325131 74.96 80.09 136.76
1540325132 73.72 79.25 136.78
1540325133 72.64 77.11 136.69
1540325135 72.87 78.45 136.71
1540325136 76.21 81.26 136.67
1540325137 73.73 78.11 136.71
1540325139 73.75 78.73 136.65
1540325140 73.25 78.40 136.76
1540325141 75.08 80.39 136.70
1540325142 74.69 79.80 136.82
1540325144 74.07 79.04 136.77
1540325145 76.10 80.45 136.94
1540325146 73.38 78.66 136.88
1540325148 74.15 78.92 136.71
1540325149 72.86 77.85 136.67
1540325150 75.41 80.18 136.90
1540325151 72.92 78.38 136.77
1540325153 76.89 81.48 136.70
1540325154 73.27 78.37 136.73
1540325155 72.58 77.32 136.82
1540325156 75.24 80.36 136.74
1540325158 75.15 80.07 136.92
1540325159 73.03 78.31 136.74
1540325160 75.89 80.70 136.92
1540325162 75.78 81.24 136.79
1540325163 74.48 79.54 136.90
1540325164 70.91 76.38 136.81
1540325165 74.76 79.48 136.81
1540325167 74.98 79.87 136.90
1540325168 75.72 80.27 136.70
1540325169 76.03 81.05 136.66
1540325170 71.90 77.26 136.65
1540325172 75.12 80.18 136.51
1540325173 74.62 79.32 136.75
1540325174 73.62 78.58 136.88
1540325176 75.09 79.75 136.88
1540325177 73.92 79.11 136.70
1540325178 73.57 78.20 136.81
1540325179 74.60 79.74 136.71
1540325181 74.35 78.66 136.89
1540325182 74.24 79.63 136.08
1540325183 74.10 78.61 136.07
1540325184 73.29 78.06 136.26
1540325186 73.42 78.09 136.79
1540325187 72.92 77.79 136.77
1540325188 75.75 80.02 136.67
1540325190 76.70 81.52 136.64
1540325191 75.59 80.81 136.65
1540325192 74.53 80.04 136.72
1540325193 76.38 80.90 136.71
1540325195 75.92 81.18 136.56
1540325196 74.21 78.64 136.55
1540325197 73.30 78.55 136.55
1540325198 74.57 78.86 136.68
1540325200 74.64 79.58 136.52
1540325201 73.74 79.14 136.38
1540325202 74.22 79.81 136.78
1540325204 74.57 79.11 136.77
1540325205 74.54 79.57 136.67
1540325206 74.65 79.59 136.68
1540325207 73.34 78.73 136.72
1540325209 75.79 80.12 136.66
1540325210 73.27 78.21 136.74
1540325211 74.80 80.38 136.86
1540325213 74.51 80.14 136.72
1540325214 73.70 78.62 136.73
1540325215 74.99 79.75 137.13
1540325216 73.92 78.77 137.33
1540325218 76.21 81.62 137.43
1540325219 75.23 79.86 137.36
1540325220 72.75 78.04 137.40
1540325221 74.69 79.85 137.42
1540325223 73.61 78.50 137.45
1540325224 74.80 79.85 137.44
1540325225 74.30 79.98 137.29
1540325227 73.46 78.42 137.35
1540325228 73.17 78.61 137.35
1540325229 74.29 79.92 137.40
1540325230 77.53 82.40 137.50
1540325232 73.51 78.34 137.45
1540325233 75.11 80.01 137.35
1540325234 76.30 80.78 137.51
1540325235 76.46 81.43 137.47
1540325237 74.18 79.70 137.52
1540325238 74.86 80.11 137.53
1540325239 75.21 80.03 137.60
1540325241 75.27 80.29 137.39
1540325242 73.74 78.37 137.55
1540325243 74.31 79.31 137.34
1540325244 74.23 79.06 137.49
1540325246 75.80 80.73 137.28
1540325247 74.75 79.40 137.36
1540325248 73.41 78.47 137.35
1540325249 76.54 80.94 137.44
1540325251 75.55 80.61 137.53
1540325252 76.41 81.53 137.49
1540325253 73.69 78.57 137.43
1540325255 76.00 80.89 137.49
1540325256 72.73 77.54 137.38
1540325257 74.95 79.86 137.51
1540325258 73.04 78.72 137.38
1540325260 75.06 79.26 137.55
1540325261 74.15 79.24 137.31
1540325262 75.09 79.33 137.56
1540325263 75.25 79.85 137.41
1540325265 74.95 80.03 137.35
1540325266 75.38 80.50 137.36
1540325267 74.66 79.20 137.40
1540325269 76.36 81.25 137.36
1540325270 74.83 79.77 137.50
1540325271 74.66 79.06 137.43
1540325272 78.49 83.18 137.41
1540325274 73.87 79.08 137.44
1540325275 74.62 79.87 137.56
1540325276 74.19 79.55 137.39
1540325278 74.34 78.55 137.37
1540325279 73.30 77.77 137.44
1540325280 74.55 79.80 137.47
1540325281 73.58 78.51 137.33
1540325283 74.47 79.35 137.38
1540325284 72.56 78.28 137.31
1540325285 74.35 79.27 137.53
1540325286 76.21 81.10 137.40
1540325288 74.15 78.59 137.50
1540325289 74.99 80.34 137.47
1540325290 74.79 79.97 137.58
1540325292 74.05 78.85 137.54
1540325293 74.35 79.44 137.50
1540325294 73.74 79.03 137.46
1540325295 75.21 79.62 137.42
1540325297 73.69 79.05 137.40
1540325298 74.67 79.47 137.61
1540325299 73.77 78.35 137.36
1540325300 76.39 80.90 137.65
1540325302 73.04 78.01 137.48
1540325303 75.10 79.67 137.31
1540325304 75.90 81.19 136.67
1540325306 75.66 80.68 136.85
1540325307 73.79 78.42 136.49
1540325308 75.34 80.19 136.68
1540325309 74.95 80.16 137.08
1540325311 73.98 78.62 137.14
1540325312 72.72 77.92 137.13
1540325313 73.59 79.12 137.20
1540325314 76.75 81.72 137.17
1540325316 75.48 80.01 137.00
1540325317 73.83 78.81 137.25
1540325318 72.94 77.52 137.38
1540325320 74.24 79.00 137.29
1540325321 73.81 78.67 137.26
1540325322 73.64 79.19 137.24
1540325323 74.79 79.90 137.61
1540325325 73.95 79.24 136.77
1540325326 75.56 79.94 136.85
1540325327 74.65 80.63 137.48
1540325328 74.43 79.32 137.50
1540325330 74.39 79.24 137.42
1540325331 72.79 78.12 137.61
1540325332 72.91 78.11 137.44
1540325334 74.65 79.45 137.46
1540325335 74.41 79.29 137.57
1540325336 76.17 80.42 137.65
1540325337 74.90 79.60 137.53
1540325339 75.22 80.15 137.39
1540325340 74.48 79.37 137.45
1540325341 73.57 78.59 137.47
1540325343 75.19 80.33 137.45
1540325344 76.64 80.93 137.52
1540325345 75.64 80.69 137.62
1540325346 75.67 80.64 137.58
1540325348 75.37 80.41 137.60
1540325349 75.28 80.80 137.68
1540325350 74.29 79.20 137.47
1540325351 73.56 79.07 137.52
1540325353 75.34 80.28 137.62
1540325354 75.89 80.79 137.59
1540325355 75.98 81.35 137.61
1540325357 73.81 78.44 137.72
1540325358 74.12 79.14 137.51
1540325359 74.61 79.22 137.75
1540325360 73.50 78.37 137.68
1540325362 75.98 80.45 137.59
1540325363 75.35 81.01 137.70
1540325364 75.51 80.58 137.71
1540325365 75.68 80.52 137.65
1540325367 74.70 79.66 137.55
1540325368 76.64 81.33 137.56
1540325369 75.93 81.32 137.71
1540325371 75.72 80.89 137.74
1540325372 74.09 78.95 137.74
1540325373 75.51 81.16 137.70
1540325374 75.48 80.03 137.59
1540325376 75.78 80.97 137.60
1540325377 74.00 79.09 137.72
1540325378 75.64 80.43 137.69
1540325379 74.35 79.39 137.75
1540325381 75.42 80.50 137.58
1540325382 75.36 80.02 137.63
1540325383 74.71 79.74 137.60
1540325385 75.65 80.45 137.68
1540325386 73.55 78.36 137.65
1540325387 73.68 78.90 137.67
1540325388 73.25 78.79 137.56
1540325390 74.54 79.66 137.62
1540325391 75.18 80.54 137.71
1540325392 75.75 81.27 137.75
1540325393 75.42 79.85 137.60
1540325395 74.98 80.42 137.64
1540325396 76.18 80.80 137.62
1540325397 72.92 78.04 137.52
1540325399 75.30 80.12 137.58
1540325400 74.20 79.56 137.70
1540325401 72.59 77.88 137.51
1540325402 73.78 78.95 137.70
1540325404 74.21 79.28 137.60
1540325405 75.28 80.09 137.55
1540325406 74.05 80.49 137.65
1540325408 77.05 82.55 137.71
1540325409 73.51 79.05 137.70
1540325410 75.80 80.50 137.75
1540325411 74.80 79.69 137.53
1540325413 73.50 78.39 137.73
1540325414 72.60 78.70 137.65
1540325415 73.72 78.97 137.82
1540325416 76.26 81.70 137.61
1540325418 75.11 80.30 137.65
1540325419 75.87 81.18 137.57
1540325420 75.57 80.80 137.10
1540325422 75.79 80.30 136.96
1540325423 74.90 79.60 137.12
1540325424 73.64 78.67 136.96
1540325425 74.56 79.57 136.90
1540325427 74.66 79.62 136.98
1540325428 74.17 78.84 136.92
1540325429 74.31 78.99 136.96
1540325430 74.49 79.15 137.15
1540325432 74.88 79.97 136.96
1540325433 74.90 79.73 137.07
1540325434 74.81 79.61 137.04
1540325436 76.44 81.19 137.12
1540325437 73.75 78.81 137.02
1540325438 74.70 79.40 137.05
1540325439 74.39 79.69 137.05
1540325441 71.76 77.12 137.04
1540325442 73.87 79.39 137.03
1540325443 73.45 78.15 137.13
1540325444 71.85 77.63 137.11
1540325446 74.20 78.99 137.18
1540325447 74.97 80.13 137.33
1540325448 74.62 79.75 137.18
1540325450 75.61 80.80 137.04
1540325451 71.78 76.77 137.13
1540325452 72.85 77.83 137.06
1540325453 74.03 79.01 137.18
1540325455 71.58 76.99 137.12
1540325456 72.20 77.46 137.17
1540325457 73.76 79.06 137.10
1540325458 74.43 79.10 137.05
1540325460 74.22 79.38 137.05
1540325461 73.75 78.41 137.27
1540325462 72.54 78.44 137.08
1540325464 73.93 78.37 137.06
1540325465 73.72 78.77 137.07
1540325466 72.11 77.55 137.21
1540325467 73.66 78.41 137.08
1540325469 73.44 77.80 137.17
1540325470 75.22 79.98 137.19
1540325471 74.08 79.03 137.02
1540325473 74.15 79.32 137.07
1540325474 74.46 80.01 137.01
1540325475 73.77 78.94 137.07
1540325476 73.95 78.69 137.13
1540325478 74.86 79.92 137.12
1540325479 73.20 78.52 137.18
1540325480 76.09 81.04 137.11
1540325481 73.38 78.27 137.22
1540325483 74.10 79.26 137.09
1540325484 75.84 80.63 137.23
1540325485 74.06 79.13 137.05
1540325487 75.39 79.88 137.23
1540325488 74.72 79.52 137.03
1540325489 76.37 80.88 137.22
1540325490 76.54 81.77 137.10
1540325492 73.16 78.38 137.04
1540325493 73.52 78.26 136.99
1540325494 74.58 79.66 137.01
1540325495 74.50 79.25 137.07
1540325497 75.38 80.70 137.24
1540325498 74.41 79.57 137.01
1540325499 73.15 78.19 137.17
1540325501 74.51 80.16 137.18
1540325502 73.52 78.61 137.07
1540325503 74.96 79.96 137.04
1540325504 74.67 79.39 137.19
1540325506 73.24 78.38 137.03
1540325507 74.93 79.77 137.04
1540325508 74.60 79.89 137.02
1540325509 75.27 80.49 137.14
1540325511 74.86 80.04 137.16
1540325512 75.25 80.61 137.20
1540325513 74.37 79.55 137.13
1540325515 76.08 80.84 137.09
1540325516 75.30 80.37 137.06
1540325517 76.02 80.52 137.03
1540325518 73.14 78.39 137.07
1540325520 74.57 80.12 136.99
1540325521 74.08 79.13 137.02
1540325522 74.04 78.98 136.94
1540325523 75.45 80.92 136.95
1540325525 76.09 81.03 136.96
1540325526 73.35 78.82 137.00
1540325527 73.80 78.78 136.94
1540325529 74.15 79.48 137.15
1540325530 74.38 79.62 137.18
1540325531 74.31 79.04 137.04
1540325532 72.13 76.76 137.16
1540325534 75.88 80.98 137.07
1540325535 76.63 81.34 137.06
1540325536 73.65 79.18 137.08
1540325538 73.35 77.22 137.04
1540325539 74.09 78.86 136.88
1540325540 74.59 79.59 137.05
1540325541 73.72 79.08 136.99
1540325543 73.61 78.06 137.01
1540325544 74.69 79.73 137.01
1540325545 74.87 79.70 137.07
1540325546 74.56 79.75 136.95
1540325548 75.14 79.84 136.97
1540325549 73.30 78.78 136.92
1540325550 73.02 78.55 137.06
1540325552 74.17 79.20 136.99
1540325553 74.14 79.29 137.13
1540325554 75.03 80.64 136.99
1540325555 74.43 79.15 137.00
1540325557 71.88 77.50 136.93
1540325558 73.51 78.39 137.01
1540325559 74.12 78.85 136.88
1540325560 73.82 78.79 137.01
1540325562 75.42 80.82 137.05
1540325563 75.73 80.04 136.99
1540325564 72.90 78.30 136.96
1540325566 71.88 77.04 136.94
1540325567 75.03 80.36 136.96
1540325568 75.13 79.85 136.94
1540325569 74.00 78.56 136.88
1540325571 72.78 77.70 137.13
1540325572 74.18 78.62 136.93
1540325573 75.51 79.74 137.13
1540325574 74.14 79.34 136.98
1540325576 73.81 79.03 137.09
1540325577 73.85 78.73 137.02
1540325578 75.16 79.86 137.10
1540325580 72.77 78.08 136.86
1540325581 74.76 79.75 136.37
1540325582 72.79 77.34 136.33
1540325583 74.77 80.28 137.12
1540325585 74.93 80.82 136.89
1540325586 72.85 78.41 136.88
1540325587 73.37 78.32 137.06
1540325588 74.58 79.06 136.94
1540325590 74.70 79.83 136.99
1540325591 75.87 80.47 136.92
1540325592 71.64 76.99 136.84
1540325594 74.29 78.78 136.84
1540325595 73.34 78.52 136.87
1540325596 75.75 80.62 136.90
1540325597 76.18 80.79 136.92
1540325599 73.64 78.70 136.89
1540325600 74.24 79.55 136.85
1540325601 74.47 79.19 137.08
1540325603 76.29 81.19 136.84
1540325604 75.13 79.36 135.84
1540325605 72.99 77.97 136.23
1540325606 74.61 79.56 136.71
1540325608 75.09 80.26 136.76
1540325609 73.93 79.04 136.82
1540325610 74.85 79.54 136.74
1540325611 74.22 79.15 136.73
1540325613 73.87 79.26 136.63
1540325614 75.73 80.38 136.72
1540325615 73.94 78.89 136.62
1540325617 74.32 79.05 136.79
1540325618 73.09 78.31 136.90
1540325619 75.32 79.98 136.25
1540325620 75.17 80.53 136.95
1540325622 74.09 79.02 137.00
1540325623 75.59 80.60 136.96
1540325624 71.60 76.93 136.99
1540325625 75.75 80.78 137.64
1540325627 75.49 80.57 136.90
1540325628 73.38 79.50 136.88
1540325629 72.14 77.16 137.07
1540325631 74.15 78.61 136.82
1540325632 74.96 80.22 136.94
1540325633 74.99 79.74 137.40
1540325634 75.76 80.11 137.34
1540325636 73.51 78.88 137.30
1540325637 76.40 80.93 137.45
1540325638 74.24 79.38 137.56
1540325639 74.24 79.03 137.45
1540325641 74.65 79.78 137.43
1540325642 74.20 78.84 137.43
1540325643 75.89 81.15 137.48
1540325645 76.02 80.04 137.52
1540325646 76.28 82.02 137.32
1540325647 76.41 80.72 137.52
1540325648 75.04 80.15 137.44
1540325650 75.74 80.74 137.42
1540325651 73.95 78.62 137.41
1540325652 76.13 80.77 137.56
1540325654 73.35 78.88 137.58
1540325655 75.39 79.60 137.59
1540325656 75.69 80.56 137.54
1540325657 74.22 78.88 137.55
1540325659 76.92 82.20 137.54
1540325660 75.12 79.42 137.66
1540325661 76.43 81.67 137.62
1540325662 73.39 79.03 137.67
1540325664 76.05 81.18 137.52
1540325665 74.03 78.77 137.53
1540325666 75.81 80.65 137.54
1540325668 76.64 81.24 137.68
1540325669 74.21 79.20 137.65
1540325670 77.04 81.93 137.71
1540325671 75.62 80.75 137.61
1540325673 75.21 79.29 137.63
1540325674 74.35 79.68 137.66
1540325675 75.71 80.25 137.64
1540325676 74.19 79.36 137.59
1540325678 75.40 80.26 137.69
1540325679 75.66 79.96 137.54
1540325680 75.83 80.74 137.61
1540325682 74.99 80.53 137.63
1540325683 75.35 80.15 137.62
1540325684 74.72 79.30 137.53
1540325685 75.99 80.83 137.60
1540325687 75.73 80.70 137.64
1540325688 76.24 81.44 137.71
1540325689 73.93 78.77 137.53
1540325690 74.87 80.07 137.76
1540325692 73.46 78.45 137.67
1540325693 74.69 79.63 137.69
1540325694 75.34 80.46 137.57
1540325696 74.21 79.56 137.73
1540325697 72.82 78.14 137.66
1540325698 75.06 79.90 137.65
1540325699 77.04 81.73 137.54
1540325701 76.57 81.42 137.63
1540325702 74.70 80.27 137.64
1540325703 77.72 82.07 137.55
1540325704 74.67 79.74 137.60
1540325706 75.88 80.81 137.57
1540325707 75.80 80.50 137.64
1540325708 75.44 80.27 137.74
1540325710 75.34 80.61 137.69
1540325711 75.59 80.96 137.75
1540325712 74.69 79.49 137.70
1540325713 74.01 79.29 137.71
1540325715 74.93 79.92 137.63
1540325716 75.55 80.29 137.58
1540325717 73.90 78.93 137.64
1540325719 74.41 79.51 137.78
1540325720 75.55 80.54 137.58
1540325721 72.97 77.50 137.55
1540325722 76.62 81.33 137.63
1540325724 76.39 81.48 137.62
1540325725 75.58 80.67 137.82
1540325726 74.72 79.79 137.65
1540325727 76.74 81.28 137.72
1540325729 74.20 79.88 137.70
1540325730 73.64 79.22 137.69
1540325731 75.43 80.51 137.71
1540325733 73.87 79.15 137.64
1540325734 74.42 79.50 137.65
1540325735 75.69 80.28 137.67
1540325736 76.31 80.88 137.54
1540325738 73.94 79.45 137.53
1540325739 74.25 78.61 137.72
1540325740 77.75 82.41 137.73
1540325741 74.71 80.15 137.72
1540325743 74.48 79.99 137.68
1540325744 73.82 79.00 137.70
1540325745 73.90 79.05 137.53
1540325747 77.07 81.63 137.67
1540325748 73.19 78.90 137.61
1540325749 75.32 80.52 137.68
1540325750 73.45 78.14 137.62
1540325752 76.23 81.38 137.53
1540325753 73.37 78.53 137.67
1540325754 73.93 78.99 137.60
1540325755 75.50 80.83 137.53
1540325757 75.85 80.26 137.59
1540325758 74.99 79.78 137.52
1540325759 76.21 80.47 137.57
1540325761 73.11 78.06 137.59
1540325762 75.17 80.15 137.67
1540325763 75.75 81.08 137.69
1540325764 76.32 81.20 137.54
1540325766 77.79 83.55 137.71
1540325767 74.66 79.93 137.45
1540325768 74.87 80.39 137.63
1540325769 72.42 77.81 137.68
1540325771 78.24 82.91 137.62
1540325772 74.84 79.79 137.70
1540325773 70.88 75.97 137.53
1540325775 76.06 81.19 137.71
1540325776 72.28 78.19 137.63
1540325777 74.59 79.76 137.75
1540325778 73.18 78.74 137.65
1540325780 76.33 80.35 137.67
1540325781 74.67 80.02 137.71
1540325782 74.04 79.11 137.69
1540325784 76.49 81.32 137.63
1540325785 76.46 81.23 137.64
1540325786 76.49 81.07 137.62
1540325787 75.74 80.56 137.71
1540325789 74.04 79.64 137.60
1540325790 75.49 80.72 137.54
1540325791 74.07 79.62 137.61
1540325792 75.32 79.82 137.53
1540325794 76.61 81.60 137.78
1540325795 74.58 79.73 137.82
1540325796 74.25 79.52 137.60
1540325798 74.13 79.00 137.63
1540325799 76.27 81.42 137.64
1540325800 73.49 78.10 137.59
1540325801 74.71 79.58 137.61
1540325803 75.28 80.01 137.57
1540325804 75.67 80.85 137.60
1540325805 74.97 79.63 137.58
