 575243  07.8
 1540574875 00 0 000008.2
 1540574876  000008.4
 1540574877  000008.2
 1540574878  000008.2
 1540574880  000008.2
 1540574881  000008.0
 1540574882  000008.0
 1540574883  000008.2
 1540574885  000008.0
 1540574886  000008.1
 1540574887  000008.1
 1540574889  000008.1
 1540574890  000008.1
 1540574891  000008.0
 1540574892  000008.3
 1540574894  000008.1
 1540574895  000008.2
 1540574896  000008.2
 1540574897  000008.1
 1540574899  000008.1
 1540574900  000008.3
 1540574901  000007.9
 1540574903  000008.0
 1540574904  000008.0
 1540574905  000008.1
 1540574906  000008.0
 1540574908  000008.0
 1540574909  000008.0
 1540574910  000008.1
 1540574911  000008.2
 1540574913  000008.1
 1540574914  000008.0
 1540574915  000008.3
 1540574917  000008.0
 1540574918  000008.0
 1540574919  000008.1
 1540574920  000008.4
 1540574922  000008.0
 1540574923  000008.0
 1540574924  000008.1
 1540574925  000008.2
 1540574927  000008.1
 1540574928  000008.0
 1540574929  000008.1
 1540574931  000008.1
 1540574932  000008.2
 1540574933  000008.1
 1540574934  000008.1
 1540574936  000008.1
 1540574937  000008.3
 1540574938  000007.9
 1540574940  000007.9
 1540574941  000008.1
 1540574942  000008.0
 1540574943  000008.1
 1540574945  000007.9
 1540574946  000008.2
 1540574947  000008.1
 1540574948  000007.9
 1540574950  000008.1
 1540574951  000007.9
 1540574952  000008.1
 1540574954  000008.0
 1540574955  000008.3
 1540574956  000008.1
 1540574957  000008.0
 1540574959  000008.0
 1540574960  000008.2
 1540574961  000008.0
 1540574962  000008.0
 1540574964  000007.9
 1540574965  000008.0
 1540574966  000007.9
 1540574968  000008.2
 1540574969  000008.0
 1540574970  000008.0
 1540574971  000008.1
 1540574973  000008.2
 1540574974  000008.1
 1540574975  000008.1
 1540574976  000008.1
 1540574978  000008.1
 1540574979  000008.0
 1540574980  000008.1
 1540574982  000008.1
 1540574983  000008.1
 1540574984  000007.9
 1540574985  000007.9
 1540574987  000008.1
 1540574988  000008.3
 1540574989  000008.0
 1540574991  000008.1
 1540574992  000008.1
 1540574993  000008.1
 1540574994  000008.2
 1540574996  000008.1
 1540574997  000008.0
 1540574998  000008.2
 1540574999  000008.3
 1540575001  000008.0
 1540575002  000008.1
 1540575003  000008.2
 1540575005  000008.0
 1540575006  000008.2
 1540575007  000007.9
 1540575008  000008.0
 1540575010  000008.1
 1540575011  000008.2
 1540575012  000008.2
 1540575013  000008.1
 1540575015  000007.9
 1540575016  000008.4
 1540575017  000008.1
 1540575019  000008.2
 1540575020  000007.9
 1540575021  000008.1
 1540575022  000008.1
 1540575024  000008.1
 1540575025  000008.1
 1540575026  000008.1
 1540575027  000008.2
 1540575029  000008.1
 1540575030  000008.1
 1540575031  000007.9
 1540575033  000008.2
 1540575034  000007.9
 1540575035  000008.2
 1540575036  000008.0
 1540575038  000008.0
 1540575039  000007.9
 1540575040  000008.2
 1540575041  000008.0
 1540575043  000008.1
 1540575044  000007.9
 1540575045  000008.2
 1540575047  000008.1
 1540575048  000008.2
 1540575049  000008.2
 1540575050  000007.9
 1540575052  000008.3
 1540575053  000008.1
 1540575054  000008.1
 1540575056  000008.2
 1540575057  000008.1
 1540575058  000008.0
 1540575059  000008.1
 1540575061  000008.0
 1540575062  000008.1
 1540575063  000008.0
 1540575064  000008.1
 1540575066  000008.0
 1540575067  000008.0
 1540575068  000008.1
 1540575070  000008.1
 1540575071  000008.0
 1540575072  000007.9
 1540575073  000008.2
 1540575075  000008.0
 1540575076  000008.0
 1540575077  000008.3
 1540575078  000008.0
 1540575080  000008.0
 1540575081  000008.1
 1540575082  000008.1
 1540575084  000008.2
 1540575085  000008.2
 1540575086  000008.2
 1540575087  000008.0
 1540575089  000008.1
 1540575090  000008.1
 1540575091  000008.1
 1540575092  000008.1
 1540575094  000008.0
 1540575095  000008.2
 1540575096  000008.1
 1540575098  000008.1
 1540575099  000008.0
 1540575100  000008.1
 1540575101  000008.3
 1540575103  000008.0
 1540575104  000008.1
 1540575105  000008.1
 1540575106  000008.0
 1540575108  000008.0
 1540575109  000008.1
 1540575110  000008.2
 1540575112  000008.2
 1540575113  000008.1
 1540575114  000008.2
 1540575115  000008.1
 1540575117  000008.1
 1540575118  000008.1
 1540575119  000008.4
 1540575121  000008.2
 1540575122  000008.1
 1540575123  000008.1
 1540575124  000008.1
 1540575126  000007.9
 1540575127  000008.1
 1540575128  000008.0
 1540575129  000008.0
 1540575131  000008.0
 1540575132  000008.1
 1540575133  000008.0
 1540575135  000008.1
 1540575136  000008.0
 1540575137  000008.1
 1540575138  000008.0
 1540575140  000008.0
 1540575141  000008.1
 1540575142  000008.1
 1540575143  000008.0
 1540575145  000008.1
 1540575146  000008.3
 1540575147  000008.2
 1540575149  000008.1
 1540575150  000008.1
 1540575151  000008.0
 1540575152  000008.1
 1540575154  000008.2
 1540575155  000008.2
 1540575156  000008.1
 1540575157  000008.1
 1540575159  000008.1
 1540575160  000008.1
 1540575161  000008.0
 1540575163  000008.1
 1540575164  000008.2
 1540575165  000008.1
 1540575166  000008.1
 1540575168  000008.2
 1540575169  000008.1
 1540575170  000008.0
 1540575172  000008.2
 1540575173  000008.2
 1540575174  000008.0
 1540575175  000008.1
 1540575177  000008.0
 1540575178  000008.2
 1540575179  000008.5
 1540575180  000008.1
 1540575182  000008.2
 1540575183  000008.3
 1540575184  000008.1
 1540575186  000008.0
 1540575187  000008.3
 1540575188  000008.1
 1540575189  000007.9
 1540575191  000008.3
 1540575192  000008.3
 1540575193  000008.2
 1540575194  000008.1
 1540575196  000008.0
 1540575197  000008.2
 1540575198  000008.1
 1540575200  000008.1
 1540575201  000008.0
 1540575202  000008.0
 1540575203  000008.0
 1540575205  000008.3
 1540575206  000008.1
 1540575207  000008.2
 1540575208  000008.1
 1540575210  000008.0
 1540575211  000008.1
 1540575212  000008.1
 1540575214  000008.2
 1540575215  000008.2
 1540575216  000008.1
 1540575217  000008.1
 1540575219  000008.3
 1540575220  000008.0
 1540575221  000008.0
 1540575222  000008.0
 1540575224  000008.3
 1540575225  000008.2
 1540575226  000008.0
 1540575228  000008.2
 1540575229  000008.3
 1540575230  000008.2
 1540575231  000008.2
 1540575233  000008.0
 1540575234  000008.2
 1540575235  000008.1
 1540575237  000008.3
 1540575238  000008.1
 1540575239  000008.0
 1540575240  000008.2
 1540575242  000008.3
 1540575243  000008.1
 1540575244  000008.2
 1540575245  000008.2
 1540575247  000008.1
 1540575248  000008.4
 1540575249  000008.0
 1540575251  000008.1
 1540575252  000008.2
 1540575253  000008.2
 1540575254  000008.3
 1540575256  000008.3
 1540575257  000008.1
 1540575258  000008.0
 1540575259  000008.2
 1540575261  000008.3
 1540575262  000008.0
 1540575263  000008.2
 1540575265  000008.2
 1540575266  000008.3
 1540575267  000008.1
 1540575268  000008.1
 1540575270  000007.9
 1540575271  000008.0
 1540575272  000008.2
 1540575273  000008.1
 1540575275  000008.2
 1540575276  000008.2
 1540575277  000008.1
 1540575279  000008.1
 1540575280  000008.0
 1540575281  000008.1
 1540575282  000008.1
 1540575284  000008.1
 1540575285  000008.1
 1540575286  000008.3
 1540575287  000007.9
 1540575289  000008.1
 1540575290  000008.2
 1540575291  000008.1
 1540575293  000008.0
 1540575294  000008.2
 1540575295  000008.0
 1540575296  000008.2
 1540575298  000008.1
 1540575299  000008.2
 1540575300  000008.2
 1540575302  000008.1
 1540575303  000007.9
 1540575304  000008.1
 1540575305  000008.0
 1540575307  000008.2
 1540575308  000008.0
 1540575309  000008.0
 1540575310  000008.0
 1540575312  000008.0
 1540575313  000008.0
 1540575314  000008.0
 1540575316  000008.1
 1540575317  000008.2
 1540575318  000008.0
 1540575319  000008.1
 1540575321  000008.3
 1540575322  000008.0
 1540575323  000008.1
 1540575324  000008.1
 1540575326  000007.9
 1540575327  000008.2
 1540575328  000008.0
 1540575330  000008.1
 1540575331  000008.3
 1540575332  000008.1
 1540575333  000008.0
 1540575335  000008.0
 1540575336  000008.3
 1540575337  000008.2
 1540575338  000008.0
 1540575340  000008.0
 1540575341  000008.3
 1540575342  000008.2
 1540575344  000008.0
 1540575345  000008.3
 1540575346  000008.0
 1540575347  000008.1
 1540575349  000008.1
 1540575350  000008.0
 1540575351  000008.0
 1540575352  000008.1
 1540575354  000008.2
 1540575355  000008.1
 1540575356  000008.1
 1540575358  000008.3
 1540575359  000008.1
 1540575360  000008.2
 1540575361  000008.0
 1540575363  000008.2
 1540575364  000008.2
 1540575365  000008.2
 1540575367  000008.1
 1540575368  000008.1
 1540575369  000008.1
 1540575370  000008.2
 1540575372  000008.0
 1540575373  000008.1
 1540575374  000008.0
 1540575375  000008.4
 1540575377  000007.9
 1540575378  000008.1
 1540575379  000008.1
 1540575381  000008.2
 1540575382  000008.0
 1540575383  000008.1
 1540575384  000008.0
 1540575386  000008.3
 1540575387  000008.0
 1540575388  000008.0
 1540575389  000008.1
 1540575391  000008.0
 1540575392  000008.1
 1540575393  000008.1
 1540575395  000008.2
 1540575396  000008.3
 1540575397  000008.1
 1540575398  000008.2
 1540575400  000008.0
 1540575401  000008.3
 1540575402  000008.1
 1540575403  000008.2
 1540575405  000008.1
 1540575406  000008.0
 1540575407  000008.2
 1540575409  000008.3
 1540575410  000008.2
 1540575411  000008.1
 1540575412  000008.1
 1540575414  000008.0
 1540575415  000008.2
 1540575416  000008.2
 1540575418  000008.1
 1540575419  000008.0
 1540575420  000008.1
 1540575421  000008.1
 1540575423  000008.2
 1540575424  000008.0
 1540575425  000008.1
 1540575426  000008.0
 1540575428  000008.1
 1540575429  000008.2
 1540575430  000008.1
 1540575432  000008.0
 1540575433  000008.1
 1540575434  000007.8
 1540575435  000008.2
 1540575437  000008.2
 1540575438  000008.0
 1540575439  000008.1
 1540575440  000008.1
 1540575442  000008.4
 1540575443  000008.1
 1540575444  000008.0
 1540575446  000008.0
 1540575447  000008.2
 1540575448  000008.1
 1540575449  000008.1
 1540575451  000008.1
 1540575452  000008.2
 1540575453  000008.0
 1540575454  000008.0
 1540575456  000008.1
 1540575457  000008.1
 1540575458  000008.2
 1540575460  000008.1
 1540575461  000008.1
 1540575462  000008.1
 1540575463  000008.1
 1540575465  000008.2
 1540575466  000008.0
 1540575467  000008.2
 1540575468  000008.0
 1540575470  000008.1
 1540575471  000008.0
 1540575472  000008.1
 1540575474  000008.1
 1540575475  000008.3
 1540575476  000008.1
 1540575477  000008.0
 1540575479  000007.9
 1540575480  000008.2
 1540575481  000008.0
 1540575483  000008.1
 1540575484  000008.1
 1540575485  000008.2
 1540575486  000008.0
 1540575488  000008.2
 1540575489  000008.1
 1540575490  000008.1
 1540575491  000008.1
 1540575493  000008.2
 1540575494  000008.3
 1540575495  000008.1
 1540575497  000008.2
 1540575498  000008.1
 1540575499  000007.9
 1540575500  000008.3
 1540575502  000008.2
 1540575503  000008.3
 1540575504  000008.3
 1540575505  000008.1
 1540575507  000008.1
 1540575508  000008.1
 1540575509  000008.1
 1540575511  000008.1
 1540575512  000008.1
 1540575513  000008.0
 1540575514  000008.3
 1540575516  000008.1
 1540575517  000008.2
 1540575518  000008.2
 1540575519  000008.1
 1540575521  000007.9
 1540575522  000008.1
 1540575523  000008.1
 1540575525  000008.1
 1540575526  000008.2
 1540575527  000007.9
 1540575528  000008.3
 1540575530  000008.2
 1540575531  000008.1
 1540575532  000008.2
 1540575533  000007.8
 1540575535  000008.1
 1540575536  000008.0
 1540575537  000007.9
 1540575539  000008.0
 1540575540  000007.8
 1540575541  000008.1
 1540575542  000008.0
 1540575544  000008.2
 1540575545  000007.8
 1540575546  000008.1
 1540575548  000008.0
 1540575549  000008.0
 1540575550  000008.2
 1540575551  000008.2
 1540575553  000008.1
 1540575554  000008.1
 1540575555  000008.1
 1540575556  000008.0
 1540575558  000008.2
 1540575559  000008.1
 1540575560  000008.1
 1540575562  000008.3
 1540575563  000008.0
 1540575564  000008.0
 1540575565  000008.0
 1540575567  000008.0
 1540575568  000008.0
 1540575569  000008.2
 1540575570  000008.0
 1540575572  000007.9
 1540575573  000008.2
 1540575574  000008.1
 1540575576  000007.9
 1540575577  000008.1
 1540575578  000008.1
 1540575579  000008.2
 1540575581  000008.2
 1540575582  000008.2
 1540575583  000008.0
 1540575584  000008.2
 1540575586  000008.1
 1540575587  000008.0
 1540575588  000008.2
 1540575590  000008.0
 1540575591  000008.2
 1540575592  000008.0
 1540575593  000008.0
 1540575595  000008.0
 1540575596  000008.0
 1540575597  000008.1
 1540575598  000008.3
 1540575600  000008.2
 1540575601  000008.2
 1540575602  000008.1
 1540575604  000008.0
 1540575605  000008.0
 1540575606  000008.2
 1540575607  000008.1
 1540575609  000008.2
 1540575610  000008.1
 1540575611  000008.1
 1540575612  000008.2
 1540575614  000008.1
 1540575615  000008.0
 1540575616  000008.1
 1540575618  000008.1
 1540575619  000008.3
 1540575620  000008.1
 1540575621  000008.0
 1540575623  000008.1
 1540575624  000008.1
 1540575625  000008.2
 1540575627  000008.1
 1540575628  000008.1
 1540575629  000008.1
 1540575630  000008.1
 1540575632  000008.2
 1540575633  000008.1
 1540575634  000008.2
 1540575635  000008.2
 1540575637  000008.1
 1540575638  000008.2
 1540575639  000008.0
 1540575641  000007.9
 1540575642  000008.1
 1540575643  000007.9
 1540575644  000008.0
 1540575646  000008.1
 1540575647  000008.1
 1540575648  000008.1
 1540575649  000008.3
 1540575651  000008.1
 1540575652  000007.9
 1540575653  000008.2
 1540575655  000008.0
