2 0.01 70.50 0.56
64 24.16 126.05 0.64 1.62 0.01 1.62 0.01 75.24 0.60
1540407337 71.70 77.31 28.91 126.43 0.61 1.63 0.01 1.64 0.01 74.17 0.59
1540407338 75.85 78.56 20.44 126.35 0.62 1.63 0.01 8.08 0.06 70.66 0.56
1540407339 69.98 77.38 33.03 126.35 0.61 1.63 0.01 8.08 0.06 68.34 0.54
1540407341 77.60 81.23 24.02 126.50 0.64 1.63 0.01 1.63 0.01 71.77 0.57
1540407342 73.63 79.77 30.69 126.42 0.63 1.63 0.01 1.63 0.01 73.72 0.58
1540407343 71.38 75.41 24.34 126.45 0.60 1.63 0.01 1.63 0.01 71.95 0.57
1540407345 71.06 75.98 26.90 125.81 0.60 1.62 0.01 1.62 0.01 72.47 0.58
1540407346 70.25 77.03 31.59 125.78 0.61 1.62 0.01 11.26 0.09 71.60 0.57
1540407347 71.20 76.80 28.80 125.74 0.61 1.62 0.01 1.62 0.01 71.53 0.57
1540407348 73.27 76.98 23.62 126.33 0.61 1.63 0.01 8.08 0.06 74.28 0.59
1540407350 66.17 73.77 32.62 126.28 0.58 1.63 0.01 1.63 0.01 69.17 0.55
1540407351 78.45 79.99 15.62 126.38 0.63 1.63 0.01 1.63 0.01 72.28 0.57
1540407352 75.84 79.01 22.14 126.18 0.63 1.63 0.01 13.78 0.11 71.52 0.57
1540407353 77.19 80.14 21.53 126.31 0.63 1.63 0.01 1.63 0.01 69.56 0.55
1540407355 73.18 78.90 29.47 126.39 0.62 1.63 0.01 8.08 0.06 74.24 0.59
1540407356 72.03 78.16 30.35 126.37 0.62 1.63 0.01 11.31 0.09 75.39 0.60
1540407357 74.28 79.62 28.67 126.38 0.63 1.63 0.01 8.08 0.06 72.55 0.57
1540407359 73.05 78.81 29.58 126.07 0.63 1.63 0.01 1.63 0.01 72.37 0.57
1540407360 72.05 76.11 24.53 126.19 0.60 1.63 0.01 11.30 0.09 69.77 0.55
1540407361 70.62 77.45 31.82 126.44 0.61 1.63 0.01 1.63 0.01 70.88 0.56
1540407362 74.04 79.82 29.83 126.46 0.63 1.63 0.01 8.09 0.06 71.73 0.57
1540407364 77.26 82.16 27.95 126.49 0.65 1.63 0.01 1.63 0.01 73.30 0.58
1540407365 71.88 80.55 36.35 126.43 0.64 1.63 0.01 8.08 0.06 68.98 0.55
1540407366 76.84 79.64 20.94 126.37 0.63 1.63 0.01 11.31 0.09 75.93 0.60
1540407368 69.54 76.33 31.49 126.44 0.60 1.63 0.01 8.09 0.06 72.72 0.58
1540407369 72.78 76.32 22.98 126.32 0.60 1.63 0.01 8.08 0.06 73.80 0.58
1540407370 73.06 76.30 22.00 126.37 0.60 1.63 0.01 1.63 0.01 73.95 0.59
1540407371 77.05 80.46 23.19 126.43 0.64 1.63 0.01 1.63 0.01 73.15 0.58
1540407373 72.52 76.65 24.83 125.58 0.61 1.62 0.01 11.24 0.09 72.33 0.58
1540407374 72.58 76.65 24.65 125.65 0.61 1.62 0.01 1.62 0.01 73.93 0.59
1540407375 71.88 77.71 29.53 125.83 0.62 1.62 0.01 1.62 0.01 69.77 0.55
1540407377 72.09 77.04 27.19 126.18 0.61 1.63 0.01 8.07 0.06 72.91 0.58
1540407378 76.88 80.26 23.02 126.23 0.64 1.63 0.01 1.63 0.01 74.69 0.59
1540407379 70.77 74.32 22.69 126.29 0.59 1.63 0.01 1.63 0.01 74.00 0.59
1540407380 67.08 77.51 38.84 126.19 0.61 1.63 0.01 1.63 0.01 71.25 0.56
1540407382 74.61 78.63 24.85 126.15 0.62 1.63 0.01 1.63 0.01 72.85 0.58
1540407383 76.79 80.96 25.65 125.96 0.64 1.62 0.01 8.06 0.06 73.11 0.58
1540407384 74.73 79.46 27.02 126.09 0.63 1.63 0.01 8.06 0.06 72.44 0.57
1540407386 71.37 76.16 26.59 126.16 0.60 1.63 0.01 8.07 0.06 70.78 0.56
1540407387 72.80 77.58 26.80 125.66 0.62 1.62 0.01 1.62 0.01 70.97 0.56
1540407388 65.86 71.53 27.90 125.60 0.57 1.62 0.01 1.62 0.01 69.11 0.55
1540407389 70.72 76.19 28.35 126.15 0.60 8.07 0.06 1.63 0.01 71.08 0.56
1540407391 69.13 78.07 36.28 126.05 0.62 1.63 0.01 8.06 0.06 70.35 0.56
1540407392 69.15 76.34 32.35 126.37 0.60 1.63 0.01 8.08 0.06 72.54 0.57
1540407393 78.53 80.36 17.07 126.39 0.64 1.63 0.01 1.63 0.01 73.15 0.58
1540407395 69.43 75.50 29.65 126.34 0.60 1.63 0.01 1.63 0.01 73.72 0.58
1540407396 73.63 77.89 25.40 126.32 0.62 1.63 0.01 8.08 0.06 70.42 0.56
1540407397 73.21 75.90 20.01 126.20 0.60 1.63 0.01 1.63 0.01 67.20 0.53
1540407398 74.60 80.54 30.35 126.25 0.64 1.63 0.01 1.63 0.01 72.49 0.57
1540407400 70.40 76.41 29.72 126.31 0.60 1.63 0.01 1.63 0.01 71.62 0.57
1540407401 76.53 81.06 26.73 126.26 0.64 8.07 0.06 1.63 0.01 74.50 0.59
1540407402 76.28 82.08 30.30 126.27 0.65 1.63 0.01 1.63 0.01 71.63 0.57
1540407404 75.97 80.35 26.16 126.41 0.64 1.63 0.01 1.63 0.01 73.40 0.58
1540407405 75.18 80.50 28.77 126.33 0.64 1.63 0.01 8.08 0.06 69.52 0.55
1540407406 66.25 74.87 34.88 126.40 0.59 1.63 0.01 1.63 0.01 73.16 0.58
1540407407 68.59 74.61 29.37 126.35 0.59 1.63 0.01 1.63 0.01 69.79 0.55
1540407409 70.29 77.19 31.89 126.24 0.61 1.63 0.01 1.63 0.01 71.84 0.57
1540407410 75.46 77.92 19.41 126.43 0.62 1.63 0.01 1.63 0.01 69.57 0.55
1540407411 80.36 82.62 19.17 126.34 0.65 1.63 0.01 1.63 0.01 74.28 0.59
1540407413 70.89 77.16 30.47 126.28 0.61 1.63 0.01 11.30 0.09 71.63 0.57
1540407414 80.75 82.45 16.66 126.40 0.65 1.63 0.01 11.32 0.09 73.11 0.58
1540407415 78.22 82.01 24.63 126.37 0.65 1.63 0.01 1.64 0.01 72.25 0.57
1540407416 75.54 78.30 20.62 126.24 0.62 1.63 0.01 1.63 0.01 75.38 0.60
1540407418 73.12 76.85 23.64 126.24 0.61 1.63 0.01 1.63 0.01 73.10 0.58
1540407419 78.54 80.91 19.43 126.35 0.64 1.63 0.01 8.08 0.06 69.80 0.55
1540407420 70.34 75.33 26.95 126.33 0.60 1.63 0.01 1.63 0.01 73.42 0.58
1540407422 67.90 74.85 31.49 126.44 0.59 1.63 0.01 1.63 0.01 71.69 0.57
